city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature
Conroe,Texas,TX,Montgomery County,-1.260788129,0.157071265,-0.188086692,1.457091066,-0.452300752,-0.6840429,0.382979538,-0.382979538,0.002580235,0.626155699,-0.611284305,-0.293150818,-0.596766654,-0.256971364,-0.4464266,-0.899921376,-0.806585724,-0.931609783,0.227539876,-1.070846316,0.058332361,0.732983771,-0.275565372,0.644177391,-0.212608582,-0.479934076,-0.910065759,-0.706192074,0.376647333,0.119502242,-0.638211102,1.201230568,-0.654853215,0.760625448,1.078205248,0.751137446,1.791443855,1.443877191,0.194282708,0.666174256,0.478408028,1.136031622,0.489591794,1.190523993,1.058729493,-0.474540402,-0.346672234,0.009781292,-0.44619549,-0.991861303,9.39E-05,-0.015518909,0.143774243,0.343174467,1.790712762,-0.709361204,2.393533331,-2.13859825,0.347861674,1.066843047,-0.188086692,-0.323028608,0.007806585,0.751137446,1.066843047,-0.709361204,-2.13859825,1.058729493,0.306246856,0.119502242,-0.609325625,-0.84143189,-0.178143086
New Braunfels,Texas,TX,Comal County,-1.378497097,0.00171296,-0.190236862,1.442555574,-0.627069601,-0.516668683,0.206237532,-0.206237532,0.210859966,0.665782408,-0.826642086,-0.293150818,-0.863070291,-0.600089319,0.823767748,-1.131100166,-0.779146974,-1.519228846,0.114505628,-1.303766603,1.678263342,0.55721009,-0.712736447,0.467161181,-0.549292203,-0.643338703,-0.507279371,-0.521302944,1.745690637,-0.446677912,-0.108700555,1.143507602,3.268669036,0.7169615,1.681375209,0.468961492,1.603524327,1.001638543,-0.720302574,-0.61507646,-0.374332408,1.047717876,-0.256279509,0.944983893,1.111534895,-0.650250497,-0.945395192,-1.19830484,1.229847334,-1.444342342,-0.798407733,-0.173749837,-0.744563408,-0.001533799,4.556437516,-0.709361204,2.330748751,-2.103933513,-0.070387133,0.344768691,-0.190236862,-0.506651359,0.578933299,0.468961492,0.344768691,-0.709361204,-2.103933513,1.111534895,-0.77279879,-0.446677912,-0.649779338,-0.878151884,1.285903041
St. George,Utah,UT,Washington County,0.012070846,-0.91086584,-0.191774111,1.498939218,-0.615674617,-0.707190398,0.480618294,-0.480618294,-0.704474641,1.468223258,-0.947242443,0.430719441,-0.90745423,2.144854319,0.081645687,-0.080287485,-0.010861987,-0.771350039,-1.029966133,0.831336034,1.825529795,0.486900618,-0.013262727,0.125772777,1.078011964,-0.594317315,-0.277115721,0.033364443,0.767802562,0.143093082,-0.033056191,-0.299566548,0.652987536,-0.490987228,1.693854587,-0.886158961,2.807917666,-1.630734361,0.073723096,-1.041930707,-1.133262745,-0.25490988,-1.062507504,-0.461291229,-0.039622884,-0.640938476,-1.010465744,0.471075789,1.939533861,-0.585999915,-1.018856745,0.531996309,-0.473950177,0.902622252,0.903578388,2.030375458,2.057560153,-2.540358884,-0.957247983,-1.258339024,-0.191774111,-1.753095288,0.356831215,-0.886158961,-1.258339024,2.030375458,-2.540358884,-0.039622884,-0.136911354,0.143093082,-0.555387342,-0.028346309,0.425826615
Champaign,Illinois,IL,Champaign County,0.5845756,0.582546331,-0.193449761,-0.378600968,-0.593136417,-0.081614425,0.855883075,-0.855883075,-0.945640645,0.645969053,0.12093215,-0.293150818,0.512831834,-0.256971364,0.796644563,1.432882775,-0.13433636,-0.771350039,1.004650331,-0.100345117,-1.512509803,-0.9895983,-0.275565372,-0.961612511,-0.60540614,0.386110449,3.060257203,1.235143784,-0.340470589,-3.088851965,3.547443696,-0.530458412,-0.654853215,-0.856313281,1.192599551,-0.489994838,1.026953048,-1.672852327,-0.057956005,-0.522188393,-0.569994145,-0.828949231,0.309993835,-0.751474985,-0.863387167,-0.607475941,-0.475555222,2.189780608,-0.760341619,-1.009561498,-1.323742134,-1.132994491,-0.990051681,-0.38666768,0.607979635,2.030375458,-0.297450835,0.101946141,-0.039660398,0.196210956,-0.193449761,-0.193001939,1.388026765,-0.489994838,0.196210956,2.030375458,0.101946141,-0.863387167,-0.15459366,-3.088851965,1.035792007,0.254922216,-1.778264515
O'Fallon,Missouri,MO,St. Charles County,0.334003459,0.43830149,-0.194033025,0.334341494,-0.516887677,-0.291722484,-0.015985823,0.015985823,-1.082666784,1.606916738,-0.637127239,-0.293150818,-0.670739886,-0.600089319,0.890319471,-1.866669043,-1.670906334,-1.626068675,0.651418306,-1.420226747,1.040108713,-0.391967786,-0.567012755,1.14993799,-1.727684875,-0.643338703,-0.910065759,-1.075970332,0.441839871,1.558543468,-1.117292073,-1.223134004,-0.654853215,1.025812028,0.568630625,0.441276794,0.322254818,-0.072369601,-0.057956005,-0.522188393,-0.569994145,-0.420498155,0.560253286,-0.360843006,-0.462066106,-0.517170175,-1.174019392,-0.424878841,-0.070684628,-1.593441915,-1.26355148,-0.340049412,-0.408465886,0.338648878,-0.204476995,-0.709361204,1.45377765,-1.32453135,-1.359758289,-0.577505229,-0.194033025,-2.027749374,0.949190604,0.441276794,-0.577505229,-0.709361204,-1.32453135,-0.462066106,-0.15459366,1.558543468,-0.744171333,-1.7436946,0.261158346
St. Charles,Missouri,MO,St. Charles County,0.335963705,0.450211722,-0.237641943,0.334341494,-0.516887677,-0.318431136,-0.015985823,0.015985823,-1.082666784,1.606916738,-0.637127239,-0.293150818,-0.670739886,-0.600089319,0.890319471,-1.866669043,-1.670906334,-1.626068675,0.651418306,-1.420226747,1.040108713,-0.391967786,-0.567012755,1.14993799,-1.727684875,-0.643338703,-0.910065759,-1.075970332,0.441839871,1.558543468,-1.117292073,-1.223134004,-0.654853215,1.025812028,0.568630625,0.441276794,0.322254818,-0.072369601,-0.057956005,-0.522188393,-0.569994145,-0.420498155,0.560253286,-0.360843006,-0.462066106,-0.517170175,-1.174019392,-0.424878841,-0.070684628,-1.593441915,-1.26355148,-0.340049412,-0.408465886,0.338648878,-0.204476995,-0.709361204,1.45377765,-1.32453135,-0.432166591,-0.577505229,-0.237641943,-2.027749374,0.949190604,0.441276794,-0.577505229,-0.709361204,-1.32453135,-0.462066106,-0.15459366,1.558543468,-0.744171333,-1.7436946,0.261158346
St. Peters,Missouri,MO,St. Charles County,0.333513398,0.444876316,-0.269316179,0.334341494,-0.516887677,-0.378377221,-0.015985823,0.015985823,-1.082666784,1.606916738,-0.637127239,-0.293150818,-0.670739886,-0.600089319,0.890319471,-1.866669043,-1.670906334,-1.626068675,0.651418306,-1.420226747,1.040108713,-0.391967786,-0.567012755,1.14993799,-1.727684875,-0.643338703,-0.910065759,-1.075970332,0.441839871,1.558543468,-1.117292073,-1.223134004,-0.654853215,1.025812028,0.568630625,0.441276794,0.322254818,-0.072369601,-0.61367544,0.794374627,1.503778993,-0.420498155,0.560253286,-0.360843006,-0.462066106,-0.517170175,-1.174019392,-0.424878841,-0.070684628,-1.593441915,-1.26355148,-0.340049412,-0.408465886,0.338648878,-0.204476995,-0.709361204,1.45377765,-1.32453135,-0.649851633,-0.577505229,-0.269316179,-2.027749374,0.949190604,0.441276794,-0.577505229,-0.709361204,-1.32453135,-0.462066106,-0.400650096,1.558543468,-0.744171333,-1.7436946,0.261158346
Reading,Pennsylvania,PA,Berks County,0.627097847,1.311254272,-0.194769521,1.086201565,-0.503810796,1.083476308,-0.022177634,0.022177634,-0.183775313,0.888682644,-0.64574155,-0.293150818,-0.803891705,-0.600089319,0.916331479,-0.206385007,0.222367384,0.350468171,-0.902802604,-0.527365644,-0.285289362,0.10019852,2.31831634,0.353365046,0.180188975,-0.414572225,0.470916141,-0.336413815,-0.66643328,1.204680871,-1.041647709,-0.530458412,-0.654853215,-0.203053562,-0.024139853,-0.414869227,-0.510570363,-0.198723501,0.823492366,0.136634636,-0.296076459,-0.597125647,0.86498097,-0.505934884,-0.662726637,-0.498701511,-0.888399126,-0.510073315,0.754951593,0.340403917,0.208701888,0.93669114,1.365201804,1.17110672,1.910037578,0.660507127,0.891551058,-0.721047513,0.055515069,0.659757021,-0.194769521,-0.718822241,-0.602989337,-0.414869227,0.659757021,0.660507127,-0.721047513,-0.662726637,0.772745878,1.204680871,-0.231757644,0.118533667,0.636324352
Fort Smith,Arkansas,AR,Sebastian County,-0.313574924,0.222760507,-0.195965707,-1.075366833,-0.627817589,-0.655553671,-0.413618226,0.413618226,-0.507157001,0.749989164,-0.421769458,0.51114947,-0.374846956,-0.600089319,0.291328209,1.664061565,1.90985048,-0.55767038,-1.241905348,0.016115027,-0.138022909,0.522055354,2.201737387,0.669465421,1.134125901,-0.610657778,-0.392197546,-0.151524686,-1.709513893,1.110317512,-0.839929405,-0.819073242,0.652987536,-1.421983643,1.689694794,-1.080991644,2.004988774,-1.441203512,-0.398171271,-1.049574603,-1.075385238,0.164580414,1.818420406,0.130237195,0.192720888,-0.651949049,-0.664293987,-0.07211757,0.27217089,-0.983117562,0.721881615,1.428794554,2.248201428,1.584746543,1.564745862,0.660507127,1.797582331,-1.78109619,2.085375396,-1.528414564,-0.195965707,-0.350310007,-1.167883422,-1.080991644,-1.528414564,0.660507127,-1.78109619,0.192720888,-0.565913052,1.110317512,-0.595841055,1.875847665,0.153554875
Ogden,Utah,UT,Weber County,0.794434951,-0.815914489,-0.19625734,1.499173661,-0.577576284,-0.243646912,1.156040412,-1.156040412,-0.276953088,1.062049494,-0.912785198,0.108999326,-0.848275644,0.086146591,-0.293728211,-0.521628811,-0.600795102,-0.985029698,-0.747380513,-1.575506939,0.69648699,0.697829035,1.735421573,0.429229136,0.516872596,-0.381891299,-0.679902109,-0.42885838,-0.210085512,-0.776949668,1.378971933,-1.223134004,-0.654853215,-0.042516653,0.048656521,-0.904355475,-0.130460409,-0.809434015,2.034359863,-0.072761884,-0.718902806,-1.380910144,-0.790657042,-1.465773459,-1.254147147,-0.601613994,-0.871657028,1.25793801,-0.763229432,-1.065850837,-0.556773507,0.968967924,-0.28615932,1.200116857,-0.207958195,0.660507127,0.494230241,-1.805717405,0.972657127,-1.140078838,-0.19625734,-1.015324115,-0.148708906,-0.904355475,-1.140078838,0.660507127,-1.805717405,-1.254147147,1.8287799,-0.776949668,-0.474479918,-0.589637646,-1.147015576
Fayetteville,Arkansas,AR,Washington County,-0.177488655,0.234771074,-0.196709617,-1.074663503,-0.586363639,-0.602729894,0.925725796,-0.925725796,-0.353687725,0.824289242,-0.706041729,0.269859383,-0.65594524,6.262269776,-0.227516448,0.718330152,0.194928634,-0.931609783,-0.097433587,-0.760285932,-0.53073345,0.38143641,0.802789947,0.378653076,1.639151332,-0.56163639,-0.219574809,-0.613747509,-0.927203434,-0.281542033,0.395595204,-0.184120616,-0.654853215,-0.995802598,0.173450306,-0.76190276,1.415604799,-0.914728931,2.034359863,-0.072761884,-0.718902806,-0.177635353,1.1029728,-0.171107474,-0.166355851,-0.610784762,-0.501827507,1.526109843,-0.871960506,-1.092121521,0.435852548,0.166357356,1.139871934,0.395621658,2.117734424,0.660507127,0.73781975,-0.865743057,0.978518174,-1.345684237,-0.196709617,-0.520572073,-0.352277492,-0.76190276,-1.345684237,0.660507127,-0.865743057,-0.166355851,1.8287799,-0.281542033,-0.51493363,0.328362204,-1.37079328
Waukegan,Illinois,IL,Lake County,1.009666128,0.606266463,-0.200453879,-0.374029321,-0.379443351,-0.160553329,0.86386172,-0.86386172,-0.10155963,0.373535431,-0.430383769,-0.293150818,0.039403146,-0.600089319,-0.386641966,-1.278213941,-1.135850718,-0.183730976,0.580771901,-1.070846316,0.451042902,-0.884134092,0.04502675,-0.000667373,-0.829861887,0.042960732,0.183211579,-0.706192074,1.028572716,1.204680871,-0.890358981,-0.934519174,1.960828286,1.302502881,-0.001260993,1.319908509,0.262462241,0.875284644,-0.417446623,-0.706405045,-0.645970472,-1.082851251,0.375257574,-0.896566862,-1.222463906,-0.388521626,0.160312696,-0.046060705,-0.406413825,-0.256174605,-0.509100337,-1.109491523,-0.897889576,-0.93608288,-0.743354496,-0.709361204,-0.315770093,0.2164901,-0.190508378,2.033402048,-0.200453879,0.133321465,0.87525069,1.319908509,2.033402048,-0.709361204,0.2164901,-1.222463906,-0.516284866,1.204680871,0.078387483,-1.187648976,-0.124957087
Bloomington,Indiana,IN,Monroe County,0.405382781,0.68570146,-0.201244747,-0.314949578,-0.620469401,-0.128502947,0.759245233,-0.759245233,-1.077185738,1.428596549,-0.740498974,-0.212720789,-0.078954026,-0.600089319,1.653830078,2.126419144,0.057734887,-0.183730976,0.722064711,0.71487589,-1.119799262,-1.059907773,-0.508723279,-0.569648047,-0.156494645,-0.038741582,2.830093553,0.865365525,-0.536048204,-1.531856541,1.78240854,-0.241843582,-1.962693965,-1.11104143,1.770810754,-0.714201896,2.077594046,-1.504380461,-1.265486177,-0.676822658,-0.013501063,-0.663360957,0.57399302,-0.606383107,-0.694409878,-0.635422596,-0.79342117,2.492854687,-0.697293245,-0.420523019,-0.916016311,-1.257053952,0.458819514,-0.35775983,1.616243711,2.030375458,-0.383843426,0.366556053,0.098791133,-1.037719055,-0.201244747,-1.633035797,1.200212692,-0.714201896,-1.037719055,2.030375458,0.366556053,-0.694409878,-1.278773162,-1.531856541,0.631254885,0.574910735,-1.959699939
Duluth,Minnesota,MN,St. Louis County,1.840112791,0.354392778,-0.201583337,0.214423681,-0.596429631,-0.700068091,1.181998196,-1.181998196,-1.170363513,1.790190266,-0.861099331,1.074159671,-0.848275644,-0.600089319,1.86733744,0.171907558,-0.353846356,-0.824769954,-0.365889926,1.180716466,-0.677999903,0.486900618,-0.12984168,0.226924896,-0.380950392,-0.300188986,1.391570741,-0.521302944,-0.66643328,0.166683922,0.219091688,-0.934519174,-0.654853215,-0.768070273,-0.040779025,-0.394593111,0.501632549,-1.272731646,-1.596673634,-1.214744084,-1.070437912,-2.297165261,-0.515371646,-2.38096838,-2.151838994,-0.601772902,-1.337730544,-0.733817889,1.218348026,-0.816424879,-1.130838534,0.515585128,-0.179122401,0.985979806,3.489943929,0.660507127,-0.059017372,-0.128932473,0.792626525,-0.664987958,-0.201583337,-2.453811226,0.433997377,-0.394593111,-0.664987958,0.660507127,-0.128932473,-2.151838994,-1.683973573,0.166683922,0.078387483,-0.227683419,0.966276917
Santa Fe,New Mexico,NM,Santa Fe County,-0.25465447,-0.462603158,-0.203894152,0.67815278,-0.619144714,-0.602729894,-0.521964564,0.521964564,1.548235081,-0.612178946,-0.947242443,1.637169873,-0.833480998,-0.256971364,0.847988856,-0.038254978,0.304683633,-0.611090295,0.84922824,0.481955602,-0.972532809,-0.145884633,-1.383065429,0.125772777,-0.324836456,-0.44725315,-0.104492984,-0.336413815,1.941268252,-3.230397003,2.03455642,3.163811412,1.960828286,-0.309925649,1.25083665,0.463762488,1.838423737,-0.746257065,0.059949731,0.191349206,0.105087097,-0.939341413,-1.201376964,-1.398807977,-0.483188267,-0.639006859,-0.391048397,-1.984683563,2.009191545,-0.391361864,-0.250669819,-0.830420928,-1.352467063,-1.835458841,2.078265727,2.030375458,-1.485581721,1.237967913,0.944174775,-0.801258597,-0.203894152,0.14206858,0.57493946,0.463762488,-0.801258597,2.030375458,1.237967913,-0.483188267,0.091720001,-3.230397003,-0.393572493,0.223447936,2.119107228
Kennewick,Washington,WA,Benton County,1.731206079,-1.241153476,-0.204724563,1.730569324,-0.600632222,-0.269762038,1.03058344,-1.03058344,-0.118002767,0.809429227,-0.878327953,0.108999326,-0.641150593,-0.256971364,-0.183803325,-0.248417514,0.002857388,-0.343990721,0.171022752,-0.682645836,-1.316154532,1.014221661,0.103316226,0.530381256,0.685214406,-0.512615001,-0.449738459,-0.798636638,-0.470855665,-0.517450431,1.025964902,-0.99224214,-0.654853215,0.020560756,1.300754164,-0.223805822,0.646843094,-0.851551981,0.059949731,0.191349206,0.105087097,-0.696478611,-1.495799847,-0.818440467,-0.54655475,-0.625040594,-0.612228428,0.281304729,-0.029442249,-0.461351237,-0.481527258,0.346144078,-0.433372689,0.66373617,0.355346531,0.660507127,1.341290315,-1.407899028,-0.184044134,-0.675219028,-0.204724563,-0.589882294,0.120646802,-0.223805822,-0.675219028,0.660507127,-1.407899028,-0.54655475,0.091720001,-0.517450431,-0.528418201,-0.059820589,-0.202213372
Richland,Washington,WA,Benton County,1.747151922,-1.248271286,-0.26928405,1.730569324,-0.600632222,-0.633593224,1.03058344,-1.03058344,-0.118002767,0.809429227,-0.878327953,0.108999326,-0.641150593,-0.256971364,-0.183803325,-0.248417514,0.002857388,-0.343990721,0.171022752,-0.682645836,-1.316154532,1.014221661,0.103316226,0.530381256,0.685214406,-0.512615001,-0.449738459,-0.798636638,-0.470855665,-0.517450431,1.025964902,-0.99224214,-0.654853215,0.020560756,1.300754164,-0.223805822,0.646843094,-0.851551981,-0.722978719,0.786743058,1.680789643,-0.696478611,-1.495799847,-0.818440467,-0.54655475,-0.625040594,-0.612228428,0.281304729,-0.029442249,-0.461351237,-0.481527258,0.346144078,-0.433372689,0.66373617,0.355346531,0.660507127,1.341290315,-1.407899028,-0.429943606,-0.675219028,-0.26928405,-0.589882294,0.120646802,-0.223805822,-0.675219028,0.660507127,-1.407899028,-0.54655475,-0.50116414,-0.517450431,-0.528418201,-0.059820589,-0.202213372
Troy,Michigan,MI,Oakland County,1.049643826,0.885189006,-0.205354785,0.155109494,-0.148167829,-0.397963565,-0.511015597,0.511015597,-1.044299465,0.873822628,0.172618017,-0.212720789,-0.004980794,-0.600089319,0.749822155,-1.173132673,-1.163289468,-0.717930124,1.513304448,-1.614326987,-0.53073345,-1.165371981,-0.65444697,1.12464996,-1.278773381,-0.594317315,-0.794983934,-1.075970332,-0.27527805,1.464180109,-1.2685808,-0.70362731,0.652987536,0.698267056,-0.820740181,1.131834531,-0.390985209,0.180338197,-0.722978719,0.786743058,1.680789643,-1.093890469,0.046485355,-0.952371431,-1.190780664,-0.07754887,-0.415932755,-1.071352092,0.504812392,-0.588590178,-1.122931063,-1.244503459,-0.128671993,-0.483226752,-0.327744112,-0.709361204,0.218210936,-0.112862328,-1.022330753,0.18974815,-0.205354785,-0.585268724,1.321069959,1.131834531,0.18974815,-0.709361204,-0.112862328,-1.190780664,-0.50116414,1.464180109,-0.676748479,-1.182403263,0.921067789
Farmington Hills,Michigan,MI,Oakland County,1.031586949,0.871531782,-0.213955467,0.155109494,-0.148167829,-0.418736961,-0.511015597,0.511015597,-1.044299465,0.873822628,0.172618017,-0.212720789,-0.004980794,-0.600089319,0.749822155,-1.173132673,-1.163289468,-0.717930124,1.513304448,-1.614326987,-0.53073345,-1.165371981,-0.65444697,1.12464996,-1.278773381,-0.594317315,-0.794983934,-1.075970332,-0.27527805,1.464180109,-1.2685808,-0.70362731,0.652987536,0.698267056,-0.820740181,1.131834531,-0.390985209,0.180338197,-0.722978719,0.786743058,1.680789643,-1.093890469,0.046485355,-0.952371431,-1.190780664,-0.07754887,-0.415932755,-1.071352092,0.504812392,-0.588590178,-1.122931063,-1.244503459,-0.128671993,-0.483226752,-0.327744112,-0.709361204,0.218210936,-0.112862328,-1.384368384,0.18974815,-0.213955467,-0.585268724,1.321069959,1.131834531,0.18974815,-0.709361204,-0.112862328,-1.190780664,-0.50116414,1.464180109,-0.676748479,-1.182403263,0.921067789
Rochester Hills,Michigan,MI,Oakland County,1.065231546,0.884563394,-0.229021489,0.155109494,-0.148167829,-0.453161445,-0.511015597,0.511015597,-1.044299465,0.873822628,0.172618017,-0.212720789,-0.004980794,-0.600089319,0.749822155,-1.173132673,-1.163289468,-0.717930124,1.513304448,-1.614326987,-0.53073345,-1.165371981,-0.65444697,1.12464996,-1.278773381,-0.594317315,-0.794983934,-1.075970332,-0.27527805,1.464180109,-1.2685808,-0.70362731,0.652987536,0.698267056,-0.820740181,1.131834531,-0.390985209,0.180338197,-0.722978719,0.786743058,1.680789643,-1.093890469,0.046485355,-0.952371431,-1.190780664,-0.07754887,-0.415932755,-1.071352092,0.504812392,-0.588590178,-1.122931063,-1.244503459,-0.128671993,-0.483226752,-0.327744112,-0.709361204,0.218210936,-0.112862328,-1.647813501,0.18974815,-0.229021489,-0.585268724,1.321069959,1.131834531,0.18974815,-0.709361204,-0.112862328,-1.190780664,-0.50116414,1.464180109,-0.676748479,-1.182403263,0.921067789
Southfield,Michigan,MI,Oakland County,1.029796341,0.878413512,-0.233536848,0.155109494,-0.148167829,-0.339798057,-0.511015597,0.511015597,-1.044299465,0.873822628,0.172618017,-0.212720789,-0.004980794,-0.600089319,0.749822155,-1.173132673,-1.163289468,-0.717930124,1.513304448,-1.614326987,-0.53073345,-1.165371981,-0.65444697,1.12464996,-1.278773381,-0.594317315,-0.794983934,-1.075970332,-0.27527805,1.464180109,-1.2685808,-0.70362731,0.652987536,0.698267056,-0.820740181,1.131834531,-0.390985209,0.180338197,-0.722978719,0.786743058,1.680789643,-1.093890469,0.046485355,-0.952371431,-1.190780664,-0.07754887,-0.415932755,-1.071352092,0.504812392,-0.588590178,-1.122931063,-1.244503459,-0.128671993,-0.483226752,-0.327744112,-0.709361204,0.218210936,-0.112862328,-0.362043351,0.18974815,-0.233536848,-0.585268724,1.321069959,1.131834531,0.18974815,-0.709361204,-0.112862328,-1.190780664,-0.50116414,1.464180109,-0.676748479,-1.182403263,0.921067789
Novi,Michigan,MI,Oakland County,1.030192159,0.86490974,-0.262682779,0.155109494,-0.148167829,-0.512514004,-0.511015597,0.511015597,-1.044299465,0.873822628,0.172618017,-0.212720789,-0.004980794,-0.600089319,0.749822155,-1.173132673,-1.163289468,-0.717930124,1.513304448,-1.614326987,-0.53073345,-1.165371981,-0.65444697,1.12464996,-1.278773381,-0.594317315,-0.794983934,-1.075970332,-0.27527805,1.464180109,-1.2685808,-0.70362731,0.652987536,0.698267056,-0.820740181,1.131834531,-0.390985209,0.180338197,-0.722978719,0.786743058,1.680789643,-1.093890469,0.046485355,-0.952371431,-1.190780664,-0.07754887,-0.415932755,-1.071352092,0.504812392,-0.588590178,-1.122931063,-1.244503459,-0.128671993,-0.483226752,-0.327744112,-0.709361204,0.218210936,-0.112862328,-1.303019423,0.18974815,-0.262682779,-0.585268724,1.321069959,1.131834531,0.18974815,-0.709361204,-0.112862328,-1.190780664,-0.50116414,1.464180109,-0.676748479,-1.182403263,0.921067789
Pontiac,Michigan,MI,Oakland County,1.062366572,0.876802266,-0.266286168,0.155109494,-0.148167829,-0.288754856,-0.511015597,0.511015597,-1.044299465,0.873822628,0.172618017,-0.212720789,-0.004980794,-0.600089319,0.749822155,-1.173132673,-1.163289468,-0.717930124,1.513304448,-1.614326987,-0.53073345,-1.165371981,-0.65444697,1.12464996,-1.278773381,-0.594317315,-0.794983934,-1.075970332,-0.27527805,1.464180109,-1.2685808,-0.70362731,0.652987536,0.698267056,-0.820740181,1.131834531,-0.390985209,0.180338197,-0.722978719,0.786743058,1.680789643,-1.093890469,0.046485355,-0.952371431,-1.190780664,-0.07754887,-0.415932755,-1.071352092,0.504812392,-0.588590178,-1.122931063,-1.244503459,-0.128671993,-0.483226752,-0.327744112,-0.709361204,0.218210936,-0.112862328,-0.00831953,0.18974815,-0.266286168,-0.585268724,1.321069959,1.131834531,0.18974815,-0.709361204,-0.112862328,-1.190780664,-0.50116414,1.464180109,-0.676748479,-1.182403263,0.921067789
Royal Oak,Michigan,MI,Oakland County,1.035809017,0.884705042,-0.266684074,0.155109494,-0.148167829,0.177756258,-0.511015597,0.511015597,-1.044299465,0.873822628,0.172618017,-0.212720789,-0.004980794,-0.600089319,0.749822155,-1.173132673,-1.163289468,-0.717930124,1.513304448,-1.614326987,-0.53073345,-1.165371981,-0.65444697,1.12464996,-1.278773381,-0.594317315,-0.794983934,-1.075970332,-0.27527805,1.464180109,-1.2685808,-0.70362731,0.652987536,0.698267056,-0.820740181,1.131834531,-0.390985209,0.180338197,0.808492731,-0.109706717,-0.480647033,-1.093890469,0.046485355,-0.952371431,-1.190780664,-0.07754887,-0.415932755,-1.071352092,0.504812392,-0.588590178,-1.122931063,-1.244503459,-0.128671993,-0.483226752,-0.327744112,-0.709361204,0.218210936,-0.112862328,-1.406812353,0.18974815,-0.266684074,-0.585268724,1.321069959,1.131834531,0.18974815,-0.709361204,-0.112862328,-1.190780664,0.710996806,1.464180109,-0.676748479,-1.182403263,0.921067789
Merced,California,CA,Merced County,0.055177397,-1.318150947,-0.206382913,-1.021679289,-0.567553329,-0.148682817,1.501314633,-1.501314633,1.93190827,-1.310599686,-0.740498974,-0.132290761,0.068992439,-0.256971364,-2.182278974,1.832191594,1.868692356,4.25012195,-2.089662208,0.365495459,-1.119799262,3.756291081,1.61884262,0.226924896,0.741328343,-0.479934076,-0.219574809,1.604922042,-0.992395972,-0.942085547,0.849461387,0.393109044,-0.654853215,-1.068619421,0.745421821,-1.574377146,0.522987041,0.243515147,-0.199900625,2.33505113,2.684721153,0.484717744,-1.351532634,0.264168159,0.678530593,-0.612020715,0.810039128,1.847105069,-0.954753302,3.942459439,3.051793024,1.951308804,2.463908678,1.624523253,0.792553666,0.660507127,0.00489553,-0.03685527,0.428289316,-0.721178112,-0.206382913,0.269301772,-2.865168618,-1.574377146,-0.721178112,0.660507127,-0.03685527,0.678530593,0.275410405,-0.942085547,-0.447510776,1.886339092,-1.620447569
Trenton,New Jersey,NJ,Mercer County,0.605158177,1.379870906,-0.207551914,0.617900819,-0.52194585,1.541678064,-0.288036807,0.288036807,-0.331763543,-0.220865198,0.698091002,-0.373580847,0.57201042,-0.600089319,-0.191120537,-0.68975884,-0.587075727,0.457308001,0.919874645,-0.333265405,-0.677999903,-0.81382462,-0.596157494,-0.746664257,0.62910047,0.614876927,0.528457054,-0.059080121,0.050684641,-0.139996995,0.698172659,-1.223134004,-0.654853215,0.937372924,1.306993853,1.017846363,1.035494845,0.517281929,0.329274301,-0.855232354,-0.99116673,-0.464655028,0.465547259,-0.427808488,-0.483188267,-0.537951837,0.474485728,-0.36820043,0.082662134,0.530266184,-0.151453056,-0.777434765,-0.163933089,-0.744714746,-0.481750088,0.660507127,-0.799190526,0.948997639,-0.122944281,2.108703875,-0.207551914,0.876159564,0.487087044,1.017846363,2.108703875,0.660507127,0.948997639,-0.483188267,0.131102309,-0.139996995,0.631254885,-0.621111926,0.281638052
